Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	br_lengths[162]	br_lengths[163]	br_lengths[164]	br_lengths[165]	br_lengths[166]	br_lengths[167]	br_lengths[168]	br_lengths[169]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	rel_br_lengths[162]	rel_br_lengths[163]	rel_br_lengths[164]	rel_br_lengths[165]	rel_br_lengths[166]	rel_br_lengths[167]	rel_br_lengths[168]	rel_br_lengths[169]	stationaryDist[1]	stationaryDist[2]	tree_length
0	189.7635	-151.5023	341.2658	0.000187089	0.00035917	0.000879569	4.83681e-05	0.00134214	0.000107813	2.86595e-05	0.000133709	0.000143704	0.000321375	6.21926e-06	0.000252988	0.000583522	0.00015381	0.000220883	9.06387e-05	7.56487e-07	0.00040202	0.000103479	4.17437e-05	0.00130016	0.000183283	0.000499417	6.40831e-05	0.000210706	0.000213888	1.82913e-05	0.000201129	2.25873e-05	0.000154275	2.62822e-05	0.000572803	1.88504e-05	0.000510506	0.000120699	0.000234037	0.000374379	0.000427377	0.000121206	0.000503467	0.000301089	0.0015095	0.000110459	0.000220097	3.65337e-05	0.000448642	0.000518656	0.000307721	1.39795e-05	2.59354e-05	9.38575e-05	0.000186924	0.00014824	4.58018e-06	0.000506797	0.00012828	0.000446713	0.000672779	8.55128e-05	0.000137359	0.000147504	0.000226871	0.00133136	0.000220348	2.82549e-05	0.000207373	0.000367923	9.25258e-05	5.0249e-05	0.000970993	0.000639804	4.77926e-05	0.000217223	9.62124e-05	0.000858429	7.92291e-05	0.000527351	0.000313311	0.000236749	0.00017432	3.66046e-05	0.000625788	1.68614e-05	0.000228918	0.000589766	0.00130742	3.01806e-05	0.000233652	0.000105674	0.000154098	0.00079158	2.70853e-05	2.81714e-06	9.11487e-05	0.000318919	4.25315e-05	0.000109454	1.8409e-05	0.000474565	0.000191761	7.15192e-05	0.00192462	0.00013715	2.04425e-05	0.000281562	0.000667318	0.000171622	3.14694e-05	0.00126091	0.000454091	0.00052317	4.11935e-05	2.18319e-05	0.000232363	0.00042071	0.000383164	4.31224e-05	0.000128037	0.000401981	0.000194946	0.000404525	0.000151919	9.73054e-05	0.000275719	0.00110804	1.71433e-05	7.91999e-05	0.000157835	0.00222868	0.000483806	0.000136867	0.00328071	0.000455818	0.000174676	0.000131297	0.000216649	0.000333655	8.03546e-05	2.97993e-05	7.98817e-05	0.000132574	0.000490662	0.000332906	0.000293369	2.9121e-05	0.000624489	8.37653e-05	1.40888e-05	6.55062e-05	0.000426662	0.000112075	0.000302355	0.000315169	0.000291179	0.000860493	9.54592e-05	1.29243e-05	3.88557e-05	0.000114097	0.000203405	0.000113285	0.000438411	0.000225129	6.08939e-05	4.64059e-05	2.02341e-05	0.000414702	0.000339094	0.000369273	0.06320874	1.936791	0.82901	0.912602	0.971871	1.02894	1.09577	1.20626	0.1355923	30.64119	0.00349558	0.00671077	0.0164339	0.000903713	0.0250767	0.00201439	0.000535476	0.00249823	0.00268497	0.00600459	0.000116201	0.00472684	0.0109026	0.00287379	0.00412699	0.0016935	1.41343e-05	0.00751138	0.00193341	0.000779942	0.0242924	0.00342447	0.00933115	0.00119733	0.00393684	0.00399629	0.000341755	0.00375791	0.000422024	0.00288248	0.000491059	0.0107023	0.000352203	0.00953835	0.00225515	0.00437277	0.00699492	0.00798515	0.00226462	0.00940683	0.00562557	0.0282036	0.00206382	0.00411231	0.000682599	0.00838247	0.00969062	0.00574948	0.000261195	0.000484579	0.00175364	0.0034925	0.00276973	8.55765e-05	0.00946903	0.00239679	0.00834643	0.0125703	0.00159773	0.00256644	0.00275597	0.00423889	0.0248753	0.004117	0.000527916	0.00387458	0.00687431	0.00172876	0.000938856	0.0181421	0.0119542	0.000892962	0.00405862	0.00179764	0.016039	0.00148032	0.00985308	0.00585394	0.00442345	0.00325702	0.000683923	0.0116923	0.000315041	0.00427713	0.0110192	0.0244279	0.000563897	0.00436558	0.00197441	0.00287919	0.0147899	0.000506064	5.26357e-05	0.00170303	0.00595872	0.000794662	0.00204505	0.000343956	0.00886681	0.00358287	0.00133627	0.0359597	0.00256252	0.000381949	0.00526073	0.0124682	0.0032066	0.000587978	0.023559	0.00848427	0.00977496	0.000769662	0.000407909	0.0043415	0.00786057	0.00715907	0.000805702	0.00239226	0.00751065	0.00364239	0.00755818	0.00283847	0.00181806	0.00515156	0.0207028	0.000320306	0.00147978	0.00294901	0.0416409	0.00903948	0.00255723	0.061297	0.00851655	0.00326366	0.00245317	0.00404789	0.00623403	0.00150135	0.000556772	0.00149252	0.00247702	0.00916758	0.00622005	0.00548134	0.000544099	0.011668	0.00156508	0.000263236	0.00122392	0.00797179	0.00209402	0.00564922	0.00588865	0.00544042	0.0160775	0.00178357	0.000241479	0.000725983	0.00213181	0.00380043	0.00211663	0.00819131	0.00420634	0.00113775	0.000867052	0.000378056	0.00774832	0.00633566	0.00689953	0.968396	0.0316044	0.05352148
36	190.5705	-150.6953	341.2658	0.000187089	0.00035917	0.000879569	4.83681e-05	0.00134214	0.000107813	2.86595e-05	0.000133709	0.000143704	0.000321375	6.21926e-06	0.000252988	0.000583522	0.00015381	0.000220883	9.06387e-05	7.56487e-07	0.00040202	0.000103479	4.17437e-05	0.00130016	0.000183283	0.000499417	6.40831e-05	0.000210706	0.000213888	1.82913e-05	0.000201129	2.25873e-05	0.000154275	2.62822e-05	0.000572803	1.88504e-05	0.000510506	0.000120699	0.000234037	0.000374379	0.000427377	0.000121206	0.000503467	0.000301089	0.0015095	0.000110459	0.000220097	3.65337e-05	0.000448642	0.000518656	0.000307721	1.39795e-05	2.59354e-05	9.38575e-05	0.000186924	0.00014824	4.58018e-06	0.000506797	0.00012828	0.000446713	0.000672779	8.55128e-05	0.000137359	0.000147504	0.000226871	0.00133136	0.000220348	2.82549e-05	0.000207373	0.000367923	9.25258e-05	5.0249e-05	0.000970993	0.000639804	4.77926e-05	0.000217223	9.62124e-05	0.000858429	7.92291e-05	0.000527351	0.000313311	0.000236749	0.00017432	3.66046e-05	0.000625788	1.68614e-05	0.000228918	0.000589766	0.00130742	3.01806e-05	0.000233652	0.000105674	0.000154098	0.00079158	2.70853e-05	2.81714e-06	9.11487e-05	0.000318919	4.25315e-05	0.000109454	1.8409e-05	0.000474565	0.000191761	7.15192e-05	0.00192462	0.00013715	2.04425e-05	0.000281562	0.000667318	0.000171622	3.14694e-05	0.00126091	0.000454091	0.00052317	4.11935e-05	2.18319e-05	0.000232363	0.00042071	0.000383164	4.31224e-05	0.000128037	0.000401981	0.000194946	0.000404525	0.000151919	9.73054e-05	0.000275719	0.00110804	1.71433e-05	7.91999e-05	0.000157835	0.00222868	0.000483806	0.000136867	0.00328071	0.000455818	0.000174676	0.000131297	0.000216649	0.000333655	8.03546e-05	2.97993e-05	7.98817e-05	0.000132574	0.000490662	0.000332906	0.000293369	2.9121e-05	0.000624489	8.37653e-05	1.40888e-05	6.55062e-05	0.000426662	0.000112075	0.000302355	0.000315169	0.000291179	0.000860493	9.54592e-05	1.29243e-05	3.88557e-05	0.000114097	0.000203405	0.000113285	0.000438411	0.000225129	6.08939e-05	4.64059e-05	2.02341e-05	0.000414702	0.000339094	0.000369273	0.06320874	1.936791	0.82901	0.912602	0.971871	1.02894	1.09577	1.20626	0.1355923	30.64119	0.00349558	0.00671077	0.0164339	0.000903713	0.0250767	0.00201439	0.000535476	0.00249823	0.00268497	0.00600459	0.000116201	0.00472684	0.0109026	0.00287379	0.00412699	0.0016935	1.41343e-05	0.00751138	0.00193341	0.000779942	0.0242924	0.00342447	0.00933115	0.00119733	0.00393684	0.00399629	0.000341755	0.00375791	0.000422024	0.00288248	0.000491059	0.0107023	0.000352203	0.00953835	0.00225515	0.00437277	0.00699492	0.00798515	0.00226462	0.00940683	0.00562557	0.0282036	0.00206382	0.00411231	0.000682599	0.00838247	0.00969062	0.00574948	0.000261195	0.000484579	0.00175364	0.0034925	0.00276973	8.55765e-05	0.00946903	0.00239679	0.00834643	0.0125703	0.00159773	0.00256644	0.00275597	0.00423889	0.0248753	0.004117	0.000527916	0.00387458	0.00687431	0.00172876	0.000938856	0.0181421	0.0119542	0.000892962	0.00405862	0.00179764	0.016039	0.00148032	0.00985308	0.00585394	0.00442345	0.00325702	0.000683923	0.0116923	0.000315041	0.00427713	0.0110192	0.0244279	0.000563897	0.00436558	0.00197441	0.00287919	0.0147899	0.000506064	5.26357e-05	0.00170303	0.00595872	0.000794662	0.00204505	0.000343956	0.00886681	0.00358287	0.00133627	0.0359597	0.00256252	0.000381949	0.00526073	0.0124682	0.0032066	0.000587978	0.023559	0.00848427	0.00977496	0.000769662	0.000407909	0.0043415	0.00786057	0.00715907	0.000805702	0.00239226	0.00751065	0.00364239	0.00755818	0.00283847	0.00181806	0.00515156	0.0207028	0.000320306	0.00147978	0.00294901	0.0416409	0.00903948	0.00255723	0.061297	0.00851655	0.00326366	0.00245317	0.00404789	0.00623403	0.00150135	0.000556772	0.00149252	0.00247702	0.00916758	0.00622005	0.00548134	0.000544099	0.011668	0.00156508	0.000263236	0.00122392	0.00797179	0.00209402	0.00564922	0.00588865	0.00544042	0.0160775	0.00178357	0.000241479	0.000725983	0.00213181	0.00380043	0.00211663	0.00819131	0.00420634	0.00113775	0.000867052	0.000378056	0.00774832	0.00633566	0.00689953	0.968396	0.0316044	0.05352148
72	192.0932	-149.1726	341.2658	0.000187089	0.00035917	0.000879569	4.83681e-05	0.00134214	0.000107813	2.86595e-05	0.000133709	0.000143704	0.000321375	6.21926e-06	0.000252988	0.000583522	0.00015381	0.000220883	9.06387e-05	7.56487e-07	0.00040202	0.000103479	4.17437e-05	0.00130016	0.000183283	0.000499417	6.40831e-05	0.000210706	0.000213888	1.82913e-05	0.000201129	2.25873e-05	0.000154275	2.62822e-05	0.000572803	1.88504e-05	0.000510506	0.000120699	0.000234037	0.000374379	0.000427377	0.000121206	0.000503467	0.000301089	0.0015095	0.000110459	0.000220097	3.65337e-05	0.000448642	0.000518656	0.000307721	1.39795e-05	2.59354e-05	9.38575e-05	0.000186924	0.00014824	4.58018e-06	0.000506797	0.00012828	0.000446713	0.000672779	8.55128e-05	0.000137359	0.000147504	0.000226871	0.00133136	0.000220348	2.82549e-05	0.000207373	0.000367923	9.25258e-05	5.0249e-05	0.000970993	0.000639804	4.77926e-05	0.000217223	9.62124e-05	0.000858429	7.92291e-05	0.000527351	0.000313311	0.000236749	0.00017432	3.66046e-05	0.000625788	1.68614e-05	0.000228918	0.000589766	0.00130742	3.01806e-05	0.000233652	0.000105674	0.000154098	0.00079158	2.70853e-05	2.81714e-06	9.11487e-05	0.000318919	4.25315e-05	0.000109454	1.8409e-05	0.000474565	0.000191761	7.15192e-05	0.00192462	0.00013715	2.04425e-05	0.000281562	0.000667318	0.000171622	3.14694e-05	0.00126091	0.000454091	0.00052317	4.11935e-05	2.18319e-05	0.000232363	0.00042071	0.000383164	4.31224e-05	0.000128037	0.000401981	0.000194946	0.000404525	0.000151919	9.73054e-05	0.000275719	0.00110804	1.71433e-05	7.91999e-05	0.000157835	0.00222868	0.000483806	0.000136867	0.00328071	0.000455818	0.000174676	0.000131297	0.000216649	0.000333655	8.03546e-05	2.97993e-05	7.98817e-05	0.000132574	0.000490662	0.000332906	0.000293369	2.9121e-05	0.000624489	8.37653e-05	1.40888e-05	6.55062e-05	0.000426662	0.000112075	0.000302355	0.000315169	0.000291179	0.000860493	9.54592e-05	1.29243e-05	3.88557e-05	0.000114097	0.000203405	0.000113285	0.000438411	0.000225129	6.08939e-05	4.64059e-05	2.02341e-05	0.000414702	0.000339094	0.000369273	0.06320874	1.936791	0.82901	0.912602	0.971871	1.02894	1.09577	1.20626	0.1355923	30.64119	0.00349558	0.00671077	0.0164339	0.000903713	0.0250767	0.00201439	0.000535476	0.00249823	0.00268497	0.00600459	0.000116201	0.00472684	0.0109026	0.00287379	0.00412699	0.0016935	1.41343e-05	0.00751138	0.00193341	0.000779942	0.0242924	0.00342447	0.00933115	0.00119733	0.00393684	0.00399629	0.000341755	0.00375791	0.000422024	0.00288248	0.000491059	0.0107023	0.000352203	0.00953835	0.00225515	0.00437277	0.00699492	0.00798515	0.00226462	0.00940683	0.00562557	0.0282036	0.00206382	0.00411231	0.000682599	0.00838247	0.00969062	0.00574948	0.000261195	0.000484579	0.00175364	0.0034925	0.00276973	8.55765e-05	0.00946903	0.00239679	0.00834643	0.0125703	0.00159773	0.00256644	0.00275597	0.00423889	0.0248753	0.004117	0.000527916	0.00387458	0.00687431	0.00172876	0.000938856	0.0181421	0.0119542	0.000892962	0.00405862	0.00179764	0.016039	0.00148032	0.00985308	0.00585394	0.00442345	0.00325702	0.000683923	0.0116923	0.000315041	0.00427713	0.0110192	0.0244279	0.000563897	0.00436558	0.00197441	0.00287919	0.0147899	0.000506064	5.26357e-05	0.00170303	0.00595872	0.000794662	0.00204505	0.000343956	0.00886681	0.00358287	0.00133627	0.0359597	0.00256252	0.000381949	0.00526073	0.0124682	0.0032066	0.000587978	0.023559	0.00848427	0.00977496	0.000769662	0.000407909	0.0043415	0.00786057	0.00715907	0.000805702	0.00239226	0.00751065	0.00364239	0.00755818	0.00283847	0.00181806	0.00515156	0.0207028	0.000320306	0.00147978	0.00294901	0.0416409	0.00903948	0.00255723	0.061297	0.00851655	0.00326366	0.00245317	0.00404789	0.00623403	0.00150135	0.000556772	0.00149252	0.00247702	0.00916758	0.00622005	0.00548134	0.000544099	0.011668	0.00156508	0.000263236	0.00122392	0.00797179	0.00209402	0.00564922	0.00588865	0.00544042	0.0160775	0.00178357	0.000241479	0.000725983	0.00213181	0.00380043	0.00211663	0.00819131	0.00420634	0.00113775	0.000867052	0.000378056	0.00774832	0.00633566	0.00689953	0.968396	0.0316044	0.05352148
108	187.2719	-153.9939	341.2658	0.000187089	0.00035917	0.000879569	4.83681e-05	0.00134214	0.000107813	2.86595e-05	0.000133709	0.000143704	0.000321375	6.21926e-06	0.000252988	0.000583522	0.00015381	0.000220883	9.06387e-05	7.56487e-07	0.00040202	0.000103479	4.17437e-05	0.00130016	0.000183283	0.000499417	6.40831e-05	0.000210706	0.000213888	1.82913e-05	0.000201129	2.25873e-05	0.000154275	2.62822e-05	0.000572803	1.88504e-05	0.000510506	0.000120699	0.000234037	0.000374379	0.000427377	0.000121206	0.000503467	0.000301089	0.0015095	0.000110459	0.000220097	3.65337e-05	0.000448642	0.000518656	0.000307721	1.39795e-05	2.59354e-05	9.38575e-05	0.000186924	0.00014824	4.58018e-06	0.000506797	0.00012828	0.000446713	0.000672779	8.55128e-05	0.000137359	0.000147504	0.000226871	0.00133136	0.000220348	2.82549e-05	0.000207373	0.000367923	9.25258e-05	5.0249e-05	0.000970993	0.000639804	4.77926e-05	0.000217223	9.62124e-05	0.000858429	7.92291e-05	0.000527351	0.000313311	0.000236749	0.00017432	3.66046e-05	0.000625788	1.68614e-05	0.000228918	0.000589766	0.00130742	3.01806e-05	0.000233652	0.000105674	0.000154098	0.00079158	2.70853e-05	2.81714e-06	9.11487e-05	0.000318919	4.25315e-05	0.000109454	1.8409e-05	0.000474565	0.000191761	7.15192e-05	0.00192462	0.00013715	2.04425e-05	0.000281562	0.000667318	0.000171622	3.14694e-05	0.00126091	0.000454091	0.00052317	4.11935e-05	2.18319e-05	0.000232363	0.00042071	0.000383164	4.31224e-05	0.000128037	0.000401981	0.000194946	0.000404525	0.000151919	9.73054e-05	0.000275719	0.00110804	1.71433e-05	7.91999e-05	0.000157835	0.00222868	0.000483806	0.000136867	0.00328071	0.000455818	0.000174676	0.000131297	0.000216649	0.000333655	8.03546e-05	2.97993e-05	7.98817e-05	0.000132574	0.000490662	0.000332906	0.000293369	2.9121e-05	0.000624489	8.37653e-05	1.40888e-05	6.55062e-05	0.000426662	0.000112075	0.000302355	0.000315169	0.000291179	0.000860493	9.54592e-05	1.29243e-05	3.88557e-05	0.000114097	0.000203405	0.000113285	0.000438411	0.000225129	6.08939e-05	4.64059e-05	2.02341e-05	0.000414702	0.000339094	0.000369273	0.06320874	1.936791	0.82901	0.912602	0.971871	1.02894	1.09577	1.20626	0.1355923	30.64119	0.00349558	0.00671077	0.0164339	0.000903713	0.0250767	0.00201439	0.000535476	0.00249823	0.00268497	0.00600459	0.000116201	0.00472684	0.0109026	0.00287379	0.00412699	0.0016935	1.41343e-05	0.00751138	0.00193341	0.000779942	0.0242924	0.00342447	0.00933115	0.00119733	0.00393684	0.00399629	0.000341755	0.00375791	0.000422024	0.00288248	0.000491059	0.0107023	0.000352203	0.00953835	0.00225515	0.00437277	0.00699492	0.00798515	0.00226462	0.00940683	0.00562557	0.0282036	0.00206382	0.00411231	0.000682599	0.00838247	0.00969062	0.00574948	0.000261195	0.000484579	0.00175364	0.0034925	0.00276973	8.55765e-05	0.00946903	0.00239679	0.00834643	0.0125703	0.00159773	0.00256644	0.00275597	0.00423889	0.0248753	0.004117	0.000527916	0.00387458	0.00687431	0.00172876	0.000938856	0.0181421	0.0119542	0.000892962	0.00405862	0.00179764	0.016039	0.00148032	0.00985308	0.00585394	0.00442345	0.00325702	0.000683923	0.0116923	0.000315041	0.00427713	0.0110192	0.0244279	0.000563897	0.00436558	0.00197441	0.00287919	0.0147899	0.000506064	5.26357e-05	0.00170303	0.00595872	0.000794662	0.00204505	0.000343956	0.00886681	0.00358287	0.00133627	0.0359597	0.00256252	0.000381949	0.00526073	0.0124682	0.0032066	0.000587978	0.023559	0.00848427	0.00977496	0.000769662	0.000407909	0.0043415	0.00786057	0.00715907	0.000805702	0.00239226	0.00751065	0.00364239	0.00755818	0.00283847	0.00181806	0.00515156	0.0207028	0.000320306	0.00147978	0.00294901	0.0416409	0.00903948	0.00255723	0.061297	0.00851655	0.00326366	0.00245317	0.00404789	0.00623403	0.00150135	0.000556772	0.00149252	0.00247702	0.00916758	0.00622005	0.00548134	0.000544099	0.011668	0.00156508	0.000263236	0.00122392	0.00797179	0.00209402	0.00564922	0.00588865	0.00544042	0.0160775	0.00178357	0.000241479	0.000725983	0.00213181	0.00380043	0.00211663	0.00819131	0.00420634	0.00113775	0.000867052	0.000378056	0.00774832	0.00633566	0.00689953	0.968396	0.0316044	0.05352148
